title,rate
aham baat ye bhi hai ke apne_hoqoq ke hosol aur tahafuz ke_leye mardon ki_taraf dekhne ke_bajaye khawateen ko khud bhi aik_dosre ke_hoqoq ka tahafuz karna ho_ga,1
usi zamane_mein behtaren mazmon lekhne par lord lanes down se_tamgha hasil_kiya,1
sir_syed ki dor_andesh nigahon ne_molvi abdul_haq mein wo sab_kuch pa leya jise wo dekhna chahate_the,1
un ki zindagi ka baqi hissa urdu ki_farogh aur is ki tarwij ke_leye makhsos raha is_leye quom ne_unhen baba_e urdu ke naam se_nawaza,1
baba_e mlolvi abdul_haq ne urdu_zaban ki esi khidmat_injam di_jis ki missal dosri zaban ki_tarikh mein nahi_milti,1
baba_e urdu molvi_abdul haq mahir_e lesaniyat the aur tehqiq o tanqed ke mahir bhi,1
unhon_ne lughat aur tarikh zaban tartib de,1
unhon_ne karachi mein urdu_college ki_bunyad rakhi aur aik team bana_kar is ke mansobe ko_amli jama pehnate rahe,1
un ki_khuwahish rahi ke apni_zindagi mein urdu_college ki_bunyad rakh den_magar qudrat ko ye manzor na tha lekin aaj_hum dekh rahe_hain ke urdu university qayam ho_chuki hai aur apna_kaam jari rakhe_howe hai,1
tadbar koshish aur mehnat ko faraiz aur wajebat ka_darja dete_the,1
baba_e urdu mutale mushahide aue mukalme ke adi the,1
mutale ki adat un ki zindagi ka juz thi,1
tamam_zindagi ke mushahidat ko unhon_ne yak jan kiya aur quom ke mutale ke_leye unhen chor deya,1
akhbarat risale aur tarikh par unki gehri nigah thi,1
sidq aur nigar dilchaspi se parhte the,1
jab parhte parhte thak jate to ehbab se parhwa kar sunte,1
parhne ke bhi uqat the aur likhne_ke bhi un ki adat thi ke wo mazmon ko aik hi nashist mein pora lekhte,1
anuman e_taraqi e_urdu ki_bunyad mein dehli mein rakhi_gai jis ke phele muhtamim e_aala molana shibli nomani the jo hyderabad mein beth_kar anjuman ke intazamat dekhte the,1
us_waqat anjuman_e traqi e_urdu ke_liye molvi_abdul haq lazim_o malzom the,1
un ka_naam abdul_haq tha aur anjuman ka_naam taraqi_e urdu,1
molvi_sahib ne apni rkar guzari se anjuman ko hindustan ki bawaqar anjuman bana_deya,1
anjuman ka sab_se shandar kaam qadem dakni adab aur shura e_urdu ke tazkiron ki_ashat hai,1
mukhtalif ulom ke tarajum tasanif talifat nisabi kutub_aur angrezi_urdu lughat ki tadwene se karname hain jo_tarikh aur urdu ki kitab books_mein hamesha jagmagate rahein_ge,1
widya mandir scheme ke muhaz par anjuman_taraqi e_urdu ki yalgharon aur fatohat ki_fehrist bari tawil hai aur ye sirf_aik hi mard_e mujahid ka kaam hai jise hum baba_e urdu ke naam se yad karte_hain,1
molvi adul haq hama_jehat shakhsiyat aur apni zatmein aik aik anjuman the,1
urdu ke_leye apni_khidmat ke sile mein unhon_ne baba_e urdu ka khitab paya,1
wo aik_mumtaz nasar_nigar muhaqiq mahir_e talem aur mutazim the,1
unhon_ne nasar_nigari mein sir_syed aur_hali donon ke asrat shamil keye aur un jesa hi aslob ikhteyar_kiya wo sir_syed ki_tehriron se_ziyadah mutasir_howe is_leye unhon_ne sadgi aur salasat ke_bawajud sir_syed ki tehrir ki shagutagi ko pesh_e nazar rakha aur_hali jesi rokhi pheki tehrir lekhne_se gurez_kiya albata un ki nasar mein kush tabi aur sanjidgi ka aik haseen tawazun paya_jata hai,1
un ki_tehriron mein besakhtagi aur_rawani hai,1
is_leye kuch hazrat ke nazdek un ki tehrirein mazamin ke_bajaye taqrir kehlane ki mustahiq hain,1
basakhtagi aur_rawani ne_molvi sahib ki_tehriron mein bari dilkashi aur ranai peda kar_di hai,1
wo apni rawani tehrir mein qari_ko bhi apne sath baha kar le jate_hain,1
unhon_ne bila zarorat adaq zaban aur angrezi alfaz lekhne_se gurez_kiya,1
unhon_ne hindi_zaban ke_subuk alfaz bhi istemal_kiye jin se un ki nasar mein aik ajeeb se chashni peda_ho gai,1
un ki_tehriron mein ba payan khulos paya_jata hai,1
un ki tehrir parh_kar yun mehsos_hota hai ka is ke alfaz moye qalam se nahi_balke dil se nikle hon,1
isi sachai_aur khulos ne_molvi abdul_haq ko shurat e_aam aur baqa e dawam ata kiya,1
molvi_abdul haq aik_kamyab marqa_nigar aur sawanah nawis hain,1
un ke tamam marqaat sachai_aur ghair janibdari se_ebarat hain,1
unhon_ne jin afrad ki sawanah tehrir ki ya un ki_shakhsiyat par izhar_e khayal kiya un ki_serat ke tama m pheloon par seer hasil behas ki phir sab_se bari_baat ye hai ke aam tor_par bashtar marqa_nigar ke_bajaye apni_zaat ko numaya karna_chahate hain wo us ke aur apne_zati taliqat ke_hawale se ese waqeyat samne late_hain jin_mein un ki_shakhsiyat bar_bar numaya ho kar ati hai,1
taham baba_e urdu ki marqa nigari is saqam se pak hai,1
wo apne qalm ko us ki_shakhsiyat ki_serat tak_mehdod rakhte_hain jis ka khaka tehrir_kiya ja_raha hai ya_sawanah likhi ja_rahi hai,1
taham agar kabhi musanif ki_shakhsiyat jhalakti_hai to is ka aks bara e naam hota_hai jo aik chand jumlon ya aik adha paragraph tak_mehdod rehta_hai,1
unhon_ne sirf marof aur aham shakhsiyat hi par qalm nahi_uthaya balke naam dev mali aur noor_khan jese aam admiyon ke khake bhi likhe kyun_ke molvi_abdul haq k na_sirf phol hi mein aan nazar nahi ati wo to kante menbhi aik_shan dekh_kar mutasir ho_jate hain,1
molvi_abdul haq ka sab_se bara_karnama ye hai ke unhon_ne urdu ke qadem sarmaye nazam o nasar ko_daryaft karne aur is ka tahfuz karne ke_silsile mein baqaidah aik tehrik chalai,1
is tehrik ke_natije mein molvi_sahib ki infiradi koshihson se urdu ke_naamwar qadem shura aur nasar nigaron ke nadir_o nayab tazkare qalmi kutub_aur majmoi kalam dastiyab howe,1
nizami ki qadem masnoiyon phol bin nashati ki razm aama aur molla wajhi ki_dastan sab ras ki daryaft molvi_sahib ki sai musalsal se hi mumkin ho_saki,1
molvi_sahib ne qadem mehzotaat mein baqidah tehkik ki un par tabsare kiye unhen shaya karaya is koshishs ki_badolat bashumar mehzotaat zewar e taba se arasta ho kar ehl_e elm ke_samne aye,1
urdu_college ka qayam molvi_abdul haq ka aik aur azeem karnama hai,1
is coolege mein fanon qanon science aur tejarat ki teleem urdu mein hi de_jati hai,1
is college mein ma msc aur llm ki taleem bhi de_jati hai jin ka zarya e taleem urdu hai,1
molvi_abdul haq ne urdu ko pakistan ki qaumi zanban banane_ke silsile_mein zabardast jid_o jehad ki,1
unhon_ne na_sirf apni taqriron aur tehriron ke_zarye qaumi renumaon aur hukam_ko mutawajah kiya balke mein unhon_ne urdu ke haq mein aik_shandar awami jaloos_nikala jis ke shurka_ki tadad aik_lakh se_zaid thi,1
in hi koshishon ka samar ye tha ke ke dastor mein urdu ko bahesiyat qaumi_zaban ke taslim kar_leya gaya,1
molvi_sahib ne anjuman_e taraqi_e urdu ke zer_e ahtemam do_adad ilmi aur adbi_jaraid urdu aur qaumi_zaban bhi jari kiye,1
in jaraid mein anjuman ke maqasid ki tashher ke_elawa mayari elmi aur adbi mazamin shura ka mayari kalam aur elaqai zabanon ke mazamin aur afsanon ke tarajum bhi shaya kiye_jate hain,1
molvi_abdul haq ne aik mustanad aur mayari angrezi_urdu lughat bhi tarteb_di,1
unhon_ne beshumar mutaradifat bhi ejad kiye,1
molvi_abdul haq ki_koshishon se karachi mein anjuman_e taraqi_e urdu ka aik jaded chapa khana anjuman press ke naam se qaim_howa,1
is press ke_qayam ki_badolat anjuman ke_leye apni kutub ki_ashat mein bohat asaniyan peda_ho gaein,1
anjuman ke apne risale urdu aur qaumi_zaban esi press mein_shaya howe,1
jinho_ne film se apne_career ka_aaghaz kia aur in_dino tv ka hot star samjha_jata hai,1
guzishta_do teen salon_mein in ke kuch serials be_had maqbool aur kamiyab hue hain,1
haal he mein ahsan khan se aik ittefaqiya mulaqat mein kuch batein hui jin ka aehwal pesh_e khidmat hai,1
film mein kaam karte_hue hum_pori tarha azaad hote_hain aur khul_kar apne jazbaat ka_izhar karte_hain,1
main ne ab tvko mustaqil taur_par apna lia hai yahan jitney ache_roles kar_raha hon wo meri zehni taskeen ke_liye kafi hain,1
phir muaawza bhi_thek thak milta_hai,1
is se zindagi ki garhi achi_chal rahi_hai,1
yahan bohat mutmaiyn hon,1
meri dua hai ke hamari films pehle ki tarha nazreen ke_dilon mein apna maqam bana_len,1
agar films_mein ache_roles ki offer_hui to waqtan fawaqtan in mein kaam_karta rahonga,1
main ne kae serials mein roles bhi play kiye_hain aur in ka acha response_mila,1
is_tarha mujhe kaam_karne mein maza aaega aur logon_ko bhi nea pan_ka aehsaas hoga,1
mere_liye yeh bohat_barha aezaaz_tha ke film_industry ke be misaal aur ba kamala hero ka role karon,1
mene itni careem chalayi hia abhi_tak fit nhi hua,1
aisi videos yaar so creative,1
dua_karo p,1
yaaaay hm patly ho k careem k_drivers ko bataya kren gu,1
ab ki na koi kam wali_bat,1
ye cheezz,1
samj rahi ho,1
yaar chorh civic waghaira careem hamara_dost hai yaar d_d,1
please mjhe jitwa do ik,1
x ly ly promo offer chal_rahi hai careem ki,1
oppo_f nikla hai,1
khush_hu jau kal chakar lagana careem mn,1
miley_ga miley_ga,1
is per tu pakistan_zindabad banta_hai bhai,1
abdul_wali bro_nice job yar ap bhoot acha kam_kr rhn hain or yaqeen mano main nay webdes k_bary main jo kuch_seekha pa sa he seekha bhoot umda kam_kr rhy_hain ap wali_bro laken mujy masla ho_rha h word press k_sath main website bna le h but os site jasa lay out mujy wordpress main nahi mil_rha h navigation bhe ah jati h top wali but main left pa ak navigation chata hn or right pa categories jis main spose krn graphics adob photoshop then photoshop k neacha bhe koey catgory ho jis main main post dal saku plz_help me rizwanisbd gmailcom mri id h i_need help,1
agar main ghalat bol_raha ho to ap sahi kar k bata_den k ye nahi ye hota_hai tab mujhy pata chalyga k main ghalat ho ya theek,1
han main bhi krta_hun ptcl bb aaraam say hojata_hai,1
quetta alamdar road_per police manshiyat farosho ke_khilaf karwai mulzim gariftar kg chars baramad heroni gariftar,1
bohottttt khubsurat he waqae jo maza wahan jakr dekhne mn he wo ese nahi he zindgi k khubsurat lamhat the wahan k really missing skd alot,1
mujhay iska_print bohat_pasand aya bohat nafees aur khubsurat print hai kurit kay_sath tasweer mein dekhaya black trouser bhi add karna chaye ismein,1
ye kurti bari_achi hai iska_print mujhay acha_laga aur pehnney mein bhi comfortable_hai aaj_kal kay mausam kay_hisab sey color aur kapra dono suitable hai,1
behtreen jesi yeh_shirts yahan dikhai_gai hain mjhe bilkul wohi receive hui hain na_color mein koi difference hai na hi iske material me aur mjhe_bohat pasand ai hain size aur_fitting b accurate thi bilkul aur inki_quality se main kafi khush aur mutmaeen_hoon,1
bohot_acha tha maine_yeh apni liye mangwai_thi or mujhe sai lageen bus masla yeh tha ke meine medium mangwai_thi laken mere_paas large deliver_hui laken maine rakh li phir bhi acha quality tha or defect bhi nahi thay bus red thora saturated tha_baaki saet tha,1
meine darazpk se or bhi products mangwaye hain kuch achay hotay_hain or kuch nahi khair ye tshirt achi hai pehn_kar achi_lagti hai_laken kaafi mota kapra hai garmiyon_mein pehnne laiq nahi hai_laken wese aap kahin pehn ke bhi chalay jao toh_achi lagti_hai main isay jeans par pehnta_hun arms ke_paas se bohot_achi fitting hai iski v neck thora stylish_lagta hai or price ke hisaab_se mein kahunga ke yeh achi ha,1
achi tshirts thi asal mein meine_apnay bachay ke_liye mangwayi_thi or who bhot khush hai kyunke who ek football ke players ka fan hai or who yehi pehnkar ghoomte rehta_hai uske ilawa stuff_bohot acha hai in tshirts ka toh is_price mein bohot_achi cheez hai yeh mein sabko recommend karna chahungi ye tshirts,1
ahan nice janab,1
hmmmm nice hai raniya aur yeh bachi kehi tum hud too nehi ho khi,1
yay mobile bhtreen hay,1
black mein prime plus puranay walay prime ki yaad_dilata hai lekin shukar_hai kay features behtar hain ussay mp camera ka result din aur raat dono mein bohat_acha hai iski wifi ki speed aur behtar hai aur phone pehlay se zyada responsive hai,1
acha_phone hai heatup hota_hai thora and charge slow hota_hai but over_all perfect device in price_range,1
itna pyara phone hai yeh main iski performance_se bohat mutameen_hoon dikhne_mein itna_acha hai aur fast b hai camera iska bohat hi ziada acha hai hang bilkul nahi hota na heat_up horaha_hai ab_tak k istemal mein umeed karta_hon agay b aise_hi chalega,1
acha_phone hai bettry bhi achi hai look zabardast hai,1
phone tou no doubt bohat smart hai looks_mein bhee pyara aur qeemat mein bhee_bohat zyada nai hai tou aik achi choice hai kharedari ki is ka camera price_kay hisab se bohat_acha hai light mein ya dark mein picture quality bohat_achee aatee_hai aur battery bhee lagbag aik_din poora nikla letee hai system_ka istemal bhee mezay ka hai android os chalanay mein koi_masla nai karta lekin gb_ram honay ki_waja se kabhi kabar mushkilat paish aatay_hain jaisay mein social_media bohat use_karta hoon tou_saray caches ram pe_bhari parh jatay hain aur ram perform nai kartee phone lag hona shuruh krdetee hai kbahi contacts mein scroll kartay waqt phone hang_hojata hai aur number dial krne kay seconds baad pata_chalta hai kay call lag gayee hai ya nai jab kay phone bohat lag krta_hai lekin lagging kay elawa budget mien yeh phone bohat_acha hai nbas mein yehee recommend karoonga kay iskay naye model mein ram ki behtari karein gb ab kaun use_karta hai p,1
bahoot_acha mobile a iss dezine bee bahoot_acha a par muje iss ke saat zong ka free data_nahi mela,1
ye phone bohot_acha laga mujay amaizing camera gb_ram and big storage luncher kuch_khas nahi tha to ma nay nougat launcher install kia ha to amazing look provide karta_ha baqi phone ki look shining and smoot surface iski alag hi pehchan ha,1
sorry mery last review k_lye wo drasal iski setting main thi option ye mobile boht zabrdast hy kmal hy or_original hy mjhy boht_acha laga i_love you daraz team,1
ask acha_phone hai is_price range_mein or achi market value hai it_s good,1
bus dance chk karo tm,1
allah qandeel ko aur hamari sari larkion_ko iffat o paak damani se maal a maal karay aameeni ?,1
is liye nikala ke tum chor ho pakistan zinda_bad pak_army zinda_bad isi zinda_bad imran_khan zinda_bad go_nawaz goi ?,1
allah sain jannat firdous me alla maqaam day amjad sabriii khai ?,1
arey yaar itna mai life me kabhi_nahi hasa !_! i_?,1
km se km me to nahi dekh sakty ager dunia baki rahi to me shyed sudhar jayn,1
ya_allah kram kry_ameen,1
tm_log veriat kohli ko ahmad_shahzad k_sath compare kr k kohli ki insult krty o this isnot fair okdd,1
ye sahi ha baigari thi ki k pani ki bottel itne aram_se side kar_lia,1
awla kaam kerdia hai agar bach_gae hongy to khudi baaz ajain gaye r yaad_rakhy gae k last time bund pay fire wajy thy_ab nahe kerna,1
ya_allah tera shukar_hai tune jo mujhe aata kiya hai main gunnaghar ho per teri_zaat nirali hai hum_sab per or humare jitne saffed posh bhai_behan hai in per apna_karam farma_ameen,1
allah sb ko asi nagehaani afat se mhfooz rkhe ameeeen ! d,1
ab mola ali_as k naam pr_yh kya_naya tamasha khara_ho gya hy,1
kas esi public hamare desh me bhi hoti,1
traffic signals per ruknay sai honaiy wali aik minute_ki dair humaisha ki dair saiy behtar hai,1
moh amir na_jasa ya match jeetwahia hai aus jo mistak ki thi shaid huma ausa maaf kar dana chaia ab,1
a tamaam arakeen mma jo dobara mutahid ho rahey haina,1
jitna zoor laga_loo result hi ho_ga tum_loog azmay howay jawarri hoo,1
beshak reality is k ber akas h lekin is video ne aik acha msg dia h,1
hahaha nawaz shaeef ka paisa pakra giya,1
ya_allah zalimeu ko tabia o birbade kre day aor shami maslmaneo ke madid farma_ameen suma_ameen,1
mashallah jo_rasta havelian bridge cross kr k damtor ki_taraf jata_hy wahan se atd enter hota_hy wahan b checking start kryn shamila hill_se jo_rasta haripur ki_taraf jata_hy wahan b,1
istagfirullah frman hai tum azameen waloon pr rehm karo aor asmaan wala tum per rehm kray gaaye loug insaan ni janglii dreenday hain jo janwaroo py zulaam krty hai ye kis kis k mrgy hai zalmoo zulaam se baaz ao in hii ka_gosht khaty hoa,1
ya_allah tauba ke baghair maut na dena ya_allah jab tu hum sy_razi hojaye tab bulana ameen,1
bari he fit shirts hai teeno color bhi acha hai aur_fitting bhi overall dekhnay_mein bari stylish lagti hain,1
mera experience_iss polka dot coat kay_saath bara raha jis tarhan website mein describe kia tha_waisa hee product deliver kia gaya hai aur mien bohat_khush hoon kay awal tou yeh_perfect size ka hai aur quality nmein koi compromise nai kiya_gaya haia,1
a insaniyat thi shukar_ha fire nahi kiya,1
mola hum_sub ko zirat naseeb karin ameen,1
allah panah day asay khoni janvar say ameen,1
hahaha next try k_lye best of luck,1
acha ye pakistani police hai in ki ma ankh ye hakumat hi esi hai to police too phir use bi kuti hai na,1
sirf gun rakhne se khuch nahen hota usko chalana bhi a na chahiye,1
purana jugar ha ye bus botel k cap mazboti se band ho air tight leak na ho pai pani m bhale khali ho apko doobny na de gi is se to aik bandy ny kashti banai_thi,1
a jisy allah rkhy usy kch_nhi ho_sakta,1
allah_pak bohat qudrat wala hy ik salahyat k_badly ek hazar enayat farma deta_hy allah o_akbar,1
wo_aise poets ka_intekhab kart eke nazreen jhoom_jhoom uthte the,1
saazon ki sangat mein pesh ki jane_wali in_nazmon ko wo theka kaha karte_the,1
aik aur barhi dilchasp chez ghaliban rasheed umar thanwi ne inhe likh kar_di thi,1
shakra ki maa yeh bolimujh ko beti ke_liye barr chahiyea a zia_mohyeddin show a ke_ilawa inho_ne ptv par payal zia_mohyeddin ke_sath chacha chakkan drama markhem aur bohat se anfaradi noiyat ke_programs mein bhi apni_salahiyaton ke_johar dikhlae,1
zia_mohyeddin aaj_bhi khoob se khoob turki talaash mein hain,1
yeh bilkul achotey aur intehai meyari qisam ke_programs ka_silsila hai,1
jab audience aik artist ko apne saamne stage_par tann tanhaa urdu aur english adab ke shey paron_ko parhte hue sunte hain to in par kaif o masti ka aisa aalam taari_ho jata_hai jis ki lazzat se wo pehle na aashna the,1
one man show ka yeh_silsila zia_mohyeddin in ki khobsurat tajseem o tehzeeb mein khas malika rakhte_hain,1
wo ashaar ke_ilawa lafzon aur jumlon ko bhi is_qadar pur_kashish bana dete_hain ke audience mashoor hue jate_hain,1
yehi_wajah hai ke in ka_intekhab is_qadar jama hota_hai ke shaiyqeen ussh ussh kar uthte_hain,1
in ka muntakhib karda kalaam samaton ke_zariye audience ke adraak o shaoor_ki gehraiyon mein apni_tamam tar maeyne aafrini ke_sath utarta chala_jata hai,1
